electkwh,heatingkwh,hotwaterkwh,PV_generation,Temperature,month,day,hour,nday,hour_cos,hour_sin,month_cos,month_sin,summer,winter
0.394513,3.676837,4.235486,0.55,-13.648,2,15,7,1088,-0.33487961217098616,0.9422609221188205,0.5000000000000001,0.8660254037844386,0,1
0.406082,5.498112,1.956807,1.807,-12.517,2,15,8,1089,-0.5766803221148671,0.8169698930104421,0.5000000000000001,0.8660254037844386,0,1
0.417885,3.069927,0.650758,2.76,-11.563,2,15,9,1090,-0.7757112907044199,0.6310879443260526,0.5000000000000001,0.8660254037844386,0,1
0.398867,3.877677,0.0,4.126,-10.836,2,15,10,1091,-0.9172113015054528,0.3984010898462418,0.5000000000000001,0.8660254037844386,0,1
0.500347,1.25304,0.392364,5.307,-10.416,2,15,11,1092,-0.9906859460363308,0.13616664909624665,0.5000000000000001,0.8660254037844386,0,1
0.427302,1.85556,0.163359,6.328,-10.179,2,15,12,1093,-0.9906859460363308,-0.1361666490962464,0.5000000000000001,0.8660254037844386,0,1
0.410097,2.464939,0.246594,6.166,-10.064,2,15,13,1094,-0.9172113015054532,-0.3984010898462412,0.5000000000000001,0.8660254037844386,0,1
0.422321,6.100633,0.0,3.372,-10.199,2,15,14,1095,-0.7757112907044198,-0.6310879443260528,0.5000000000000001,0.8660254037844386,0,1
0.417386,6.100633,0.0,1.583,-10.388,2,15,15,1096,-0.5766803221148672,-0.816969893010442,0.5000000000000001,0.8660254037844386,0,1
0.516824,2.466285,0.0,0.362,-10.785,2,15,16,1097,-0.3348796121709864,-0.9422609221188204,0.5000000000000001,0.8660254037844386,0,1
0.681989,5.693383,0.698033,0.0,-11.307,2,15,17,1098,-0.06824241336467135,-0.9976687691905392,0.5000000000000001,0.8660254037844386,0,1
0.654057,3.067459,0.0,0.0,-11.531,2,15,18,1099,0.20345601305263417,-0.9790840876823228,0.5000000000000001,0.8660254037844386,0,1
0.56213,4.888735,0.392389,0.0,-11.774,2,15,19,1100,0.46006503773115237,-0.8878852184023751,0.5000000000000001,0.8660254037844386,0,1
0.490871,3.676837,0.671535,0.0,-12.082,2,15,20,1101,0.6825531432186536,-0.7308359642781246,0.5000000000000001,0.8660254037844386,0,1
0.429649,4.888735,0.0,0.0,-12.193,2,15,21,1102,0.8544194045464881,-0.5195839500354343,0.5000000000000001,0.8660254037844386,0,1
0.372825,6.100633,0.0,0.0,-12.112,2,15,22,1103,0.9629172873477992,-0.2697967711570244,0.5000000000000001,0.8660254037844386,0,1
